x_0,x_1,x_2,x_3,x_4,x_5,x_6,energy,num_occurrences
1,0,1,1,0,0,1,294.86,1
1,0,0,1,0,0,1,-103.88100000000003,1
1,0,0,1,1,0,1,495.69000000000005,1
1,0,1,1,1,0,1,1094.431,1
1,0,1,1,1,0,0,195.23899999999998,1
1,0,0,1,1,0,0,-3.5020000000000095,1
1,0,0,1,1,1,0,195.166,1
1,0,1,1,1,1,0,593.9069999999999,1
1,0,1,1,1,1,1,1893.0990000000002,1
1,0,0,1,1,1,1,1094.358,1
1,0,0,1,0,1,1,294.78700000000003,1
1,0,1,1,0,1,1,893.528,1
1,0,1,1,0,1,0,-5.664000000000044,1
1,0,0,1,0,1,0,-204.40500000000003,1
0,0,0,1,0,1,0,-103.642,1
0,0,1,1,0,1,0,-104.90100000000001,1
0,0,1,1,0,1,1,594.2909999999999,1
0,0,0,1,0,1,1,195.55,1
0,0,0,1,1,1,1,795.1210000000001,1
0,0,1,1,1,1,1,1393.862,1
0,0,1,1,1,1,0,294.67,1
0,0,0,1,1,1,0,95.92900000000003,1
0,0,0,1,1,0,0,-102.73899999999998,1
0,0,1,1,1,0,0,-103.99799999999999,1
0,0,1,1,1,0,1,595.194,1
0,0,0,1,1,0,1,196.45300000000003,1
0,0,0,1,0,0,1,-203.118,1
0,0,1,1,0,0,1,-4.3770000000000095,1
0,0,1,1,0,0,0,-303.569,1
0,0,0,1,0,0,0,-102.31,1
