x_0,x_1,x_2,x_3,x_4,x_5,x_6,energy,num_occurrences
0,0,1,1,1,1,0,267.52000000000004,1
0,0,0,1,1,1,0,83.89600000000002,1
0,0,0,1,1,0,0,-105.63900000000001,1
0,0,1,1,1,0,0,-122.01499999999999,1
0,0,1,1,1,0,1,560.384,1
0,0,0,1,1,0,1,176.75999999999993,1
0,0,0,1,0,0,1,-217.777,1
0,0,1,1,0,0,1,-34.15299999999996,1
0,0,1,1,0,0,0,-316.55199999999996,1
0,0,0,1,0,0,0,-100.17599999999999,1
